time,stage,epoch,lr,train_loss,best_key,val_best,psnr_sr_rgb_sh0,psnr_sr_y_sh0,psnr_bi_rgb_sh0,psnr_bi_y_sh0,psnr_sr_rgb_sh3,psnr_sr_y_sh3,psnr_bi_rgb_sh3,psnr_bi_y_sh3,ssim_sr_rgb_sh0,ssim_bi_rgb_sh0,ssim_sr_rgb_sh3,ssim_bi_rgb_sh3,note
2026-03-10 14:05:48,s1_fp32,10,0.0002,0.04888434752821922,psnr_sr_rgb_sh0,9.06389228313368,9.06389228313368,9.483780164658139,28.411482217395942,28.491558444822328,9.072291510067048,9.495578441676637,28.40087791743983,28.480837463921624,0.11619881473481655,0.8190449512004853,0.11677605491131544,0.8187964862585068,val
2026-03-10 14:06:36,s1_fp32,11,0.00021666666666666668,0.047218012884259225,psnr_sr_rgb_sh0,9.386368850929209,9.386368850929209,9.78253983567167,28.411482217395942,28.491558444822328,9.39666287267716,9.795856686272838,28.40087791743983,28.480837463921624,0.1265859490260482,0.8190449512004853,0.12729613043367863,0.8187964862585068,val
2026-03-10 14:07:24,s1_fp32,12,0.00023333333333333333,0.04403267040848732,psnr_sr_rgb_sh0,9.715358214918131,9.715358214918131,10.12907768183408,28.411482217395942,28.491558444822328,9.727648592170492,10.14437715109097,28.40087791743983,28.480837463921624,0.13791323754936458,0.8190449512004853,0.13876773066818715,0.8187964862585068,val
2026-03-10 14:08:10,s1_fp32,13,0.00025,0.041853878498077396,psnr_sr_rgb_sh0,10.045862957373185,10.045862957373185,10.48878427671551,28.411482217395942,28.491558444822328,10.060204770022615,10.50622134963067,28.40087791743983,28.480837463921624,0.14989929746836425,0.8190449512004853,0.15090318746864795,0.8187964862585068,val
2026-03-10 14:08:57,s1_fp32,14,0.0002666666666666667,0.040274813398718835,psnr_sr_rgb_sh0,10.378155626062231,10.378155626062231,10.850154193831225,28.411482217395942,28.491558444822328,10.394600628361234,10.869748144202072,28.40087791743983,28.480837463921624,0.1624898837134242,0.8190449512004853,0.1636451303958893,0.8187964862585068,val
2026-03-10 14:09:42,s1_fp32,15,0.00028333333333333335,0.03866037469357252,psnr_sr_rgb_sh0,10.712311883016763,10.712311883016763,11.212524865766689,28.411482217395942,28.491558444822328,10.730899862323644,11.234314341697118,28.40087791743983,28.480837463921624,0.17557619869709015,0.8190449512004853,0.176879045329988,0.8187964862585068,val
2026-03-10 14:10:29,s1_fp32,16,0.0003,0.037727421410381795,psnr_sr_rgb_sh0,11.049666303982562,11.049666303982562,11.573882976485452,28.411482217395942,28.491558444822328,11.070449238905672,11.59791649213946,28.40087791743983,28.480837463921624,0.18919020026922226,0.8190449512004853,0.1906348478794098,0.8187964862585068,val
2026-03-10 14:11:14,s1_fp32,17,0.00031666666666666665,0.03613761574029922,psnr_sr_rgb_sh0,11.396947051551606,11.396947051551606,11.936998192027074,28.411482217395942,28.491558444822328,11.420047010215317,11.963361711830741,28.40087791743983,28.480837463921624,0.20345755554735662,0.8190449512004853,0.20503911688923837,0.8187964862585068,val
2026-03-10 14:11:59,s1_fp32,18,0.0003333333333333333,0.036115243434906005,psnr_sr_rgb_sh0,11.752742607588186,11.752742607588186,12.300290693576997,28.411482217395942,28.491558444822328,11.778299566366426,12.329063519892081,28.40087791743983,28.480837463921624,0.21829700388014317,0.8190449512004853,0.22000917516648769,0.8187964862585068,val
2026-03-10 14:12:44,s1_fp32,19,0.00035,0.034727630652487275,psnr_sr_rgb_sh0,12.111693211859649,12.111693211859649,12.662363157529676,28.411482217395942,28.491558444822328,12.139785445057141,12.693613524903284,28.40087791743983,28.480837463921624,0.23362288929522038,0.8190449512004853,0.23545729398727416,0.8187964862585068,val
2026-03-10 14:13:30,s1_fp32,20,0.00036666666666666667,0.03353341978043318,psnr_sr_rgb_sh0,12.474963216586453,12.474963216586453,13.02723358210762,28.411482217395942,28.491558444822328,12.505664824752559,13.06106472375613,28.40087791743983,28.480837463921624,0.2494011617451906,0.8190449512004853,0.2513482193648815,0.8187964862585068,val
2026-03-10 14:14:17,s1_fp32,21,0.00038333333333333334,0.03311803188174963,psnr_sr_rgb_sh0,12.83868534737718,12.83868534737718,13.390539494453158,28.411482217395942,28.491558444822328,12.872035302442832,13.427015619660686,28.40087791743983,28.480837463921624,0.26559000052511694,0.8190449512004853,0.26763872034847735,0.8187964862585068,val
2026-03-10 14:15:02,s1_fp32,22,0.0004,0.032282424680888655,psnr_sr_rgb_sh0,13.201684100959278,13.201684100959278,13.751954418528062,28.411482217395942,28.491558444822328,13.237709849852445,13.791136797777465,28.40087791743983,28.480837463921624,0.2819541288912296,0.8190449512004853,0.28409165151417254,0.8187964862585068,val
2026-03-10 14:15:48,s1_fp32,23,0.0004166666666666667,0.033410307578742506,psnr_sr_rgb_sh0,13.565601197538529,13.565601197538529,14.115190357523012,28.411482217395942,28.491558444822328,13.604350329467088,14.157169981033398,28.40087791743983,28.480837463921624,0.2985534019768238,0.8190449512004853,0.30076769217848776,0.8187964862585068,val
2026-03-10 14:16:34,s1_fp32,24,0.00043333333333333337,0.03212291155010462,psnr_sr_rgb_sh0,13.930828476824088,13.930828476824088,14.477613775002819,28.411482217395942,28.491558444822328,13.97237809196268,14.522455074318849,28.40087791743983,28.480837463921624,0.31539061158895493,0.8190449512004853,0.3176709122955799,0.8187964862585068,val
2026-03-10 14:17:19,s1_fp32,25,0.00045000000000000004,0.031542893573641775,psnr_sr_rgb_sh0,14.296133404846625,14.296133404846625,14.840278337001473,28.411482217395942,28.491558444822328,14.3405498010107,14.888050808462028,28.40087791743983,28.480837463921624,0.3323673893511295,0.8190449512004853,0.33470251858234407,0.8187964862585068,val
2026-03-10 14:18:05,s1_fp32,26,0.00046666666666666666,0.030782183930277825,psnr_sr_rgb_sh0,14.659626536757298,14.659626536757298,15.201931634964643,28.411482217395942,28.491558444822328,14.706938952872607,15.252674673414006,28.40087791743983,28.480837463921624,0.34928029850125314,0.8190449512004853,0.35165836483240126,0.8187964862585068,val
2026-03-10 14:18:50,s1_fp32,27,0.00048333333333333334,0.030843349508941173,psnr_sr_rgb_sh0,15.022139900657416,15.022139900657416,15.56114225181612,28.411482217395942,28.491558444822328,15.07237951959571,15.614858037526378,28.40087791743983,28.480837463921624,0.366211099177599,0.8190449512004853,0.3686213994026184,0.8187964862585068,val
2026-03-10 14:19:36,s1_fp32,28,0.0005,0.029969039000570775,psnr_sr_rgb_sh0,15.385930475340325,15.385930475340325,15.922239431427206,28.411482217395942,28.491558444822328,15.43915838884125,15.97899118953933,28.40087791743983,28.480837463921624,0.3832828788459301,0.8190449512004853,0.3857163183391094,0.8187964862585068,val
2026-03-10 14:20:21,s1_fp32,29,0.0005166666666666667,0.029805529527366162,psnr_sr_rgb_sh0,15.746384758003119,15.746384758003119,16.279460519489227,28.411482217395942,28.491558444822328,15.802576928931996,16.339204484813393,28.40087791743983,28.480837463921624,0.4001529332995415,0.8190449512004853,0.40259850412607195,0.8187964862585068,val
2026-03-10 14:21:07,s1_fp32,30,0.0005333333333333334,0.02867663748562336,psnr_sr_rgb_sh0,16.10778789213478,16.10778789213478,16.636426093978425,28.411482217395942,28.491558444822328,16.16698056069158,16.69916550477317,28.40087791743983,28.480837463921624,0.41691620767116544,0.8190449512004853,0.41936466231942177,0.8187964862585068,val
2026-03-10 14:21:52,s1_fp32,31,0.00055,0.030088607110083102,psnr_sr_rgb_sh0,16.467441597920352,16.467441597920352,16.991448555380856,28.411482217395942,28.491558444822328,16.529621115539882,17.057148513907272,28.40087791743983,28.480837463921624,0.4336888936161995,0.8190449512004853,0.43613168254494666,0.8187964862585068,val
2026-03-10 14:22:38,s1_fp32,32,0.0005666666666666667,0.028537313044071196,psnr_sr_rgb_sh0,16.824079902343875,16.824079902343875,17.344285458713532,28.411482217395942,28.491558444822328,16.88919633253913,17.412884957138182,28.40087791743983,28.480837463921624,0.4501051692664623,0.8190449512004853,0.45253289103507993,0.8187964862585068,val
2026-03-10 14:23:24,s1_fp32,33,0.0005833333333333334,0.02890748344361782,psnr_sr_rgb_sh0,17.183241120770486,17.183241120770486,17.699180560882677,28.411482217395942,28.491558444822328,17.251326037536437,17.77067718438375,28.40087791743983,28.480837463921624,0.46662665888667104,0.8190449512004853,0.46903317376971243,0.8187964862585068,val
2026-03-10 14:24:09,s1_fp32,34,0.0006,0.028336136378347875,psnr_sr_rgb_sh0,17.533905120807574,17.533905120807574,18.04314079843325,28.411482217395942,28.491558444822328,17.60479195261147,18.11729393523125,28.40087791743983,28.480837463921624,0.482700771689415,0.8190449512004853,0.4850770956277847,0.8187964862585068,val
2026-03-10 14:24:55,s1_fp32,35,0.0006166666666666667,0.028025526255369186,psnr_sr_rgb_sh0,17.88692923083271,17.88692923083271,18.390882632799197,28.411482217395942,28.491558444822328,17.96062073661969,18.467693888330167,28.40087791743983,28.480837463921624,0.4985354548692703,0.8190449512004853,0.5008753317594529,0.8187964862585068,val
2026-03-10 14:25:42,s1_fp32,36,0.0006333333333333333,0.02821364350616932,psnr_sr_rgb_sh0,18.237198508551476,18.237198508551476,18.734161622742885,28.411482217395942,28.491558444822328,18.313609268726033,18.813479804969514,28.40087791743983,28.480837463921624,0.5142830657958984,0.8190449512004853,0.5165810659527779,0.8187964862585068,val
2026-03-10 14:26:28,s1_fp32,37,0.0006500000000000001,0.028343691639602184,psnr_sr_rgb_sh0,18.583631590793626,18.583631590793626,19.073834104207346,28.411482217395942,28.491558444822328,18.66266778456172,19.155542881122262,28.40087791743983,28.480837463921624,0.5298022592067718,0.8190449512004853,0.5320539811253547,0.8187964862585068,val
2026-03-10 14:27:14,s1_fp32,38,0.0006666666666666666,0.027953159511089325,psnr_sr_rgb_sh0,18.929024745075314,18.929024745075314,19.410471144483214,28.411482217395942,28.491558444822328,19.010668934810486,19.49448511551671,28.40087791743983,28.480837463921624,0.544943948686123,0.8190449512004853,0.5471459877490997,0.8187964862585068,val
2026-03-10 14:27:59,s1_fp32,39,0.0006833333333333333,0.027335503734648228,psnr_sr_rgb_sh0,19.271979619099973,19.271979619099973,19.745263350698465,28.411482217395942,28.491558444822328,19.35611788194941,19.831452244336845,28.40087791743983,28.480837463921624,0.5597325342893601,0.8190449512004853,0.5618801429867745,0.8187964862585068,val
2026-03-10 14:28:45,s1_fp32,40,0.0007,0.027197717167437078,psnr_sr_rgb_sh0,19.615180990789366,19.615180990789366,20.079909928986993,28.411482217395942,28.491558444822328,19.70178753670021,20.16821229986191,28.40087791743983,28.480837463921624,0.5743771067261696,0.8190449512004853,0.5764682441949844,0.8187964862585068,val
2026-03-10 14:29:30,s1_fp32,41,0.0007166666666666667,0.026760763972997665,psnr_sr_rgb_sh0,19.94897824204171,19.94897824204171,20.405413934560855,28.411482217395942,28.491558444822328,20.037832707019838,20.495577728625303,28.40087791743983,28.480837463921624,0.5884788843989373,0.8190449512004853,0.5905103182792664,0.8187964862585068,val
2026-03-10 14:30:15,s1_fp32,42,0.0007333333333333333,0.027726197987794875,psnr_sr_rgb_sh0,20.28374289648611,20.28374289648611,20.73029847041976,28.411482217395942,28.491558444822328,20.374781232188806,20.82221442451404,28.40087791743983,28.480837463921624,0.6022213944792747,0.8190449512004853,0.604190564751625,0.8187964862585068,val
2026-03-10 14:31:01,s1_fp32,43,0.00075,0.0257278373837471,psnr_sr_rgb_sh0,20.61226613312342,20.61226613312342,21.049533059777517,28.411482217395942,28.491558444822328,20.705309510729712,21.142993526265233,28.40087791743983,28.480837463921624,0.6156263607740402,0.8190449512004853,0.6175318104028702,0.8187964862585068,val
2026-03-10 14:31:50,s1_fp32,44,0.0007666666666666667,0.026487535834312438,psnr_sr_rgb_sh0,20.937260936844513,20.937260936844513,21.36502538337589,28.411482217395942,28.491558444822328,21.03221192344714,21.459926471187586,28.40087791743983,28.480837463921624,0.6284439811110496,0.8190449512004853,0.630284848511219,0.8187964862585068,val
2026-03-10 14:32:35,s1_fp32,45,0.0007833333333333334,0.02579340398311615,psnr_sr_rgb_sh0,21.25850042286769,21.25850042286769,21.67482416237211,28.411482217395942,28.491558444822328,21.35515837650667,21.770892541381322,28.40087791743983,28.480837463921624,0.6408790427446366,0.8190449512004853,0.6426535838842392,0.8187964862585068,val
2026-03-10 14:33:21,s1_fp32,46,0.0008,0.025970104895532132,psnr_sr_rgb_sh0,21.57273971420073,21.57273971420073,21.97682006471785,28.411482217395942,28.491558444822328,21.671006132494185,22.073923900711858,28.40087791743983,28.480837463921624,0.6527608412504197,0.8190449512004853,0.6544700250029564,0.8187964862585068,val
2026-03-10 14:34:07,s1_fp32,47,0.0008166666666666667,0.026843864284455777,psnr_sr_rgb_sh0,21.88902446163968,21.88902446163968,22.282534280621263,28.411482217395942,28.491558444822328,21.988858683920103,22.380654206647538,28.40087791743983,28.480837463921624,0.6643962061405182,0.8190449512004853,0.6660409033298492,0.8187964862585068,val
2026-03-10 14:34:52,s1_fp32,48,0.0008333333333333334,0.02639636032283306,psnr_sr_rgb_sh0,22.196098615768246,22.196098615768246,22.57801145775669,28.411482217395942,28.491558444822328,22.297377372448544,22.677011494121302,28.40087791743983,28.480837463921624,0.6753765058517456,0.8190449512004853,0.6769580119848251,0.8187964862585068,val
2026-03-10 14:35:38,s1_fp32,49,0.00085,0.026086399238556622,psnr_sr_rgb_sh0,22.503964595255425,22.503964595255425,22.874704155444938,28.411482217395942,28.491558444822328,22.60666746237577,22.974540300139683,28.40087791743983,28.480837463921624,0.6859737321734428,0.8190449512004853,0.6874928426742554,0.8187964862585068,val
2026-03-10 14:36:27,s1_fp32,50,0.0008666666666666667,0.026733904108405114,psnr_sr_rgb_sh0,22.805332980536768,22.805332980536768,23.166905221413064,28.411482217395942,28.491558444822328,22.909262387471884,23.267437266331427,28.40087791743983,28.480837463921624,0.6959713008999825,0.8190449512004853,0.6974283081293106,0.8187964862585068,val
2026-03-10 14:37:13,s1_fp32,51,0.0008833333333333333,0.026292996928095818,psnr_sr_rgb_sh0,23.097256366123382,23.097256366123382,23.44731878295811,28.411482217395942,28.491558444822328,23.20239459211401,23.548460331477546,28.40087791743983,28.480837463921624,0.7053587687015533,0.8190449512004853,0.7067570888996124,0.8187964862585068,val
2026-03-10 14:38:04,s1_fp32,52,0.0009000000000000001,0.026165339946746826,psnr_sr_rgb_sh0,23.388608029150987,23.388608029150987,23.727760470162995,28.411482217395942,28.491558444822328,23.49484262021415,23.82938962715442,28.40087791743983,28.480837463921624,0.7142681193351745,0.8190449512004853,0.7156080669164657,0.8187964862585068,val
2026-03-10 14:38:49,s1_fp32,53,0.0009166666666666666,0.025181862749159335,psnr_sr_rgb_sh0,23.6767488210805,23.6767488210805,24.00253221510819,28.411482217395942,28.491558444822328,23.784145137147824,24.104657323596257,28.40087791743983,28.480837463921624,0.722642570734024,0.8190449512004853,0.7239268177747726,0.8187964862585068,val
2026-03-10 14:39:35,s1_fp32,54,0.0009333333333333333,0.025849279947578907,psnr_sr_rgb_sh0,23.955320944392817,23.955320944392817,24.268705478297797,28.411482217395942,28.491558444822328,24.063629261364184,24.371066658704855,28.40087791743983,28.480837463921624,0.7303263622522355,0.8190449512004853,0.7315556684136391,0.8187964862585068,val
2026-03-10 14:40:19,s1_fp32,55,0.00095,0.02615904461592436,psnr_sr_rgb_sh0,24.246208795709723,24.246208795709723,24.548906595273124,28.411482217395942,28.491558444822328,24.35580814004752,24.651906487128098,28.40087791743983,28.480837463921624,0.7378761130571365,0.8190449512004853,0.739053829908371,0.8187964862585068,val
2026-03-10 14:41:05,s1_fp32,56,0.0009666666666666667,0.02801598560065031,psnr_sr_rgb_sh0,24.508354493812107,24.508354493812107,24.79741875737068,28.411482217395942,28.491558444822328,24.618663235588883,24.90042409783912,28.40087791743983,28.480837463921624,0.7446879190206528,0.8190449512004853,0.7458156299591064,0.8187964862585068,val
2026-03-10 14:41:50,s1_fp32,57,0.0009833333333333332,0.027817783430218696,psnr_sr_rgb_sh0,24.77971575798299,24.77971575798299,25.05775181523839,28.411482217395942,28.491558444822328,24.891012611306266,25.161074843670413,28.40087791743983,28.480837463921624,0.7508261692523956,0.8190449512004853,0.7519056540727616,0.8187964862585068,val
2026-03-10 14:42:34,s1_fp32,58,0.001,0.025574609376490115,psnr_sr_rgb_sh0,25.033240886187095,25.033240886187095,25.29729310309829,28.411482217395942,28.491558444822328,25.145356914633474,25.40074639223334,28.40087791743983,28.480837463921624,0.7564248844981194,0.8190449512004853,0.7574597346782684,0.8187964862585068,val
2026-03-10 14:43:18,s1_fp32,59,0.001,0.02650529984384775,psnr_sr_rgb_sh0,25.27572621442866,25.27572621442866,25.529356362012706,28.411482217395942,28.491558444822328,25.388413065308022,25.63271994558483,28.40087791743983,28.480837463921624,0.7617471241950988,0.8190449512004853,0.7627389162778855,0.8187964862585068,val
2026-03-10 14:44:04,s1_fp32,60,0.0009999915384288722,0.024990214928984643,psnr_sr_rgb_sh0,25.50391763344036,25.50391763344036,25.746684821199562,28.411482217395942,28.491558444822328,25.617031171031126,25.849857557403197,28.40087791743983,28.480837463921624,0.7666878139972687,0.8190449512004853,0.767639536857605,0.8187964862585068,val
2026-03-10 14:44:50,s1_fp32,61,0.0009999661540018813,0.02496227215975523,psnr_sr_rgb_sh0,25.731318391896945,25.731318391896945,25.966112875636284,28.411482217395942,28.491558444822328,25.84466916297606,26.06895569145659,28.40087791743983,28.480837463921624,0.7713610804080964,0.8190449512004853,0.7722724306583405,0.8187964862585068,val
2026-03-10 14:45:36,s1_fp32,62,0.0009999238475781956,0.025560576505959033,psnr_sr_rgb_sh0,25.944688486005237,25.944688486005237,26.173952995267104,28.411482217395942,28.491558444822328,26.058008783050578,26.27629480329861,28.40087791743983,28.480837463921624,0.7757228308916092,0.8190449512004853,0.7765956121683121,0.8187964862585068,val
2026-03-10 14:46:21,s1_fp32,63,0.000999864620589731,0.025779346246272327,psnr_sr_rgb_sh0,26.15225350613512,26.15225350613512,26.37418872459599,28.411482217395942,28.491558444822328,26.26540818114233,26.475819914747966,28.40087791743983,28.480837463921624,0.7796916282176971,0.8190449512004853,0.7805268287658691,0.8187964862585068,val
2026-03-10 14:47:07,s1_fp32,64,0.0009997884750411004,0.025030869524925947,psnr_sr_rgb_sh0,26.35398134706801,26.35398134706801,26.570973017537185,28.411482217395942,28.491558444822328,26.4669165707962,26.671936254020125,28.40087791743983,28.480837463921624,0.7834851336479187,0.8190449512004853,0.7842848819494247,0.8187964862585068,val
2026-03-10 14:47:52,s1_fp32,65,0.0009996954135095479,0.02525023978203535,psnr_sr_rgb_sh0,26.547299214008387,26.547299214008387,26.758575009383822,28.411482217395942,28.491558444822328,26.659772101782327,26.858612747211126,28.40087791743983,28.480837463921624,0.7871936804056168,0.8190449512004853,0.7879588270187378,0.8187964862585068,val
2026-03-10 14:48:38,s1_fp32,66,0.0009995854391448608,0.024745527803897858,psnr_sr_rgb_sh0,26.738531652514343,26.738531652514343,26.947349220318085,28.411482217395942,28.491558444822328,26.850439179025184,27.046470359576524,28.40087791743983,28.480837463921624,0.7904844719171524,0.8190449512004853,0.7912156748771667,0.8187964862585068,val
2026-03-10 14:49:26,s1_fp32,67,0.0009994585556692623,0.026317647211253643,psnr_sr_rgb_sh0,26.912482180661424,26.912482180661424,27.117346796353182,28.411482217395942,28.491558444822328,27.023389570362447,27.21515113445751,28.40087791743983,28.480837463921624,0.7934611982107163,0.8190449512004853,0.7941595613956451,0.8187964862585068,val
2026-03-10 14:50:13,s1_fp32,68,0.0009993147673772868,0.025738534182310105,psnr_sr_rgb_sh0,27.078657113384356,27.078657113384356,27.282051694803933,28.411482217395942,28.491558444822328,27.188540348760238,27.37849706913317,28.40087791743983,28.480837463921624,0.7963762879371643,0.8190449512004853,0.7970440036058426,0.8187964862585068,val
2026-03-10 14:50:58,s1_fp32,69,0.0009991540791356342,0.02444216525182128,psnr_sr_rgb_sh0,27.23845276628293,27.23845276628293,27.441474599973336,28.411482217395942,28.491558444822328,27.347489759646038,27.536896959983178,28.40087791743983,28.480837463921624,0.7990414065122604,0.8190449512004853,0.7996820420026779,0.8187964862585068,val
2026-03-10 14:51:46,s1_fp32,70,0.0009989764963830037,0.02441494669765234,psnr_sr_rgb_sh0,27.3925909134094,27.3925909134094,27.59729186157318,28.411482217395942,28.491558444822328,27.500373973023738,27.69133407800376,28.40087791743983,28.480837463921624,0.8017052304744721,0.8190449512004853,0.8023176801204681,0.8187964862585068,val
2026-03-10 14:52:32,s1_fp32,71,0.0009987820251299122,0.023860605247318745,psnr_sr_rgb_sh0,27.529931064248782,27.529931064248782,27.73601348889731,28.411482217395942,28.491558444822328,27.636214276107538,27.82852412078239,28.40087791743983,28.480837463921624,0.8039724040031433,0.8190449512004853,0.8045580011606216,0.8187964862585068,val
2026-03-10 14:53:17,s1_fp32,72,0.0009985706719584887,0.024944523591548206,psnr_sr_rgb_sh0,27.673936352850202,27.673936352850202,27.8823355191157,28.411482217395942,28.491558444822328,27.778766029641766,27.973345222448906,28.40087791743983,28.480837463921624,0.8064716643095017,0.8190449512004853,0.8070311427116394,0.8187964862585068,val
2026-03-10 14:54:04,s1_fp32,73,0.0009983424440222531,0.024552543982863426,psnr_sr_rgb_sh0,27.80242974131641,27.80242974131641,28.01328431379859,28.411482217395942,28.491558444822328,27.905413939614007,28.10248726035867,28.40087791743983,28.480837463921624,0.8086816096305847,0.8190449512004853,0.8092153972387314,0.8187964862585068,val
2026-03-10 14:54:52,s1_fp32,74,0.0009980973490458728,0.024550657831132413,psnr_sr_rgb_sh0,27.925290617715355,27.925290617715355,28.138924680594005,28.411482217395942,28.491558444822328,28.026066730215586,28.22604912594474,28.40087791743983,28.480837463921624,0.8107422751188278,0.8190449512004853,0.8112500965595245,0.8187964862585068,val
2026-03-10 14:55:44,s1_fp32,75,0.0009978353953249022,0.02485279746353626,psnr_sr_rgb_sh0,28.044464077855103,28.044464077855103,28.262406833269075,28.411482217395942,28.491558444822328,28.143265902300573,28.34772202973695,28.40087791743983,28.480837463921624,0.8128208100795746,0.8190449512004853,0.813304967880249,0.8187964862585068,val
2026-03-10 14:56:39,s1_fp32,76,0.0009975565917255016,0.024605700578540564,psnr_sr_rgb_sh0,28.156217241664812,28.156217241664812,28.37850191612498,28.411482217395942,28.491558444822328,28.252738501074305,28.461831050686065,28.40087791743983,28.480837463921624,0.8146701610088348,0.8190449512004853,0.8151312655210495,0.8187964862585068,val
2026-03-10 14:57:37,s1_fp32,77,0.0009972609476841367,0.025758827030658724,psnr_sr_rgb_sh0,28.258701037477213,28.258701037477213,28.486461370118185,28.411482217395942,28.491558444822328,28.352910446997086,28.567637407025703,28.40087791743983,28.480837463921624,0.8166007834672928,0.8190449512004853,0.8170396101474762,0.8187964862585068,val
2026-03-10 14:58:32,s1_fp32,78,0.00099694847320726,0.024721861593425275,psnr_sr_rgb_sh0,28.35018855263745,28.35018855263745,28.58224710748077,28.411482217395942,28.491558444822328,28.44169701032579,28.661065935884587,28.40087791743983,28.480837463921624,0.8181471371650696,0.8190449512004853,0.8185647881031036,0.8187964862585068,val
2026-03-10 14:59:29,s1_fp32,79,0.0009966191788709714,0.024502389989793302,psnr_sr_rgb_sh0,28.432529107583665,28.432529107583665,28.666786501869794,28.411482217395942,28.491558444822328,28.521319692892057,28.743189617644543,28.40087791743983,28.480837463921624,0.8198253041505814,0.8190449512004853,0.8202228337526322,0.8187964862585068,val
2026-03-10 15:00:17,s1_fp32,80,0.0009962730758206612,0.028586920537054538,psnr_sr_rgb_sh0,28.233411873678104,28.233411873678104,28.52477473291161,28.411482217395942,28.491558444822328,28.3273243809023,28.60538130891779,28.40087791743983,28.480837463921624,0.8126263451576233,0.8190449512004853,0.8130712801218033,0.8187964862585068,val
2026-03-10 15:01:03,s1_fp32,81,0.0009959101757706307,0.026287110857665538,psnr_sr_rgb_sh0,28.10519582551246,28.10519582551246,28.417970175399027,28.411482217395942,28.491558444822328,28.204274897062774,28.502228336835564,28.40087791743983,28.480837463921624,0.8091513532400131,0.8190449512004853,0.8096389508247376,0.8187964862585068,val
