time,stage,epoch,lr,train_loss,best_key,val_best,psnr_sr_rgb_sh0,psnr_sr_y_sh0,psnr_bi_rgb_sh0,psnr_bi_y_sh0,ssim_sr_rgb_sh0,ssim_bi_rgb_sh0,note
2026-03-12 06:20:14,s1_fp32,531,3.861877782227885e-05,0.02230579063296318,psnr_sr_rgb_sh0,30.25599454116621,30.25599454116621,30.393529542440437,28.411482217395942,28.491558444822328,0.8622437453269959,0.8190449512004853,val
2026-03-12 06:20:55,s1_fp32,532,3.750559841089196e-05,0.02163116304203868,psnr_sr_rgb_sh0,30.256088939205373,30.256088939205373,30.393634628836573,28.411482217395942,28.491558444822328,0.8622470152378082,0.8190449512004853,val
2026-03-12 06:21:35,s1_fp32,533,3.6408072716606344e-05,0.022335155047476293,psnr_sr_rgb_sh0,30.255992011979902,30.255992011979902,30.393557936317258,28.411482217395942,28.491558444822328,0.862248672246933,0.8190449512004853,val
2026-03-12 06:22:16,s1_fp32,534,3.532623788658873e-05,0.022573250457644464,psnr_sr_rgb_sh0,30.255996946014108,30.255996946014108,30.39354662374886,28.411482217395942,28.491558444822328,0.862247496843338,0.8190449512004853,val
2026-03-12 06:22:57,s1_fp32,535,3.426013053692878e-05,0.022334963921457528,psnr_sr_rgb_sh0,30.25608985015661,30.25608985015661,30.393639871231134,28.411482217395942,28.491558444822328,0.8622517669200898,0.8190449512004853,val
2026-03-12 06:23:38,s1_fp32,536,3.3209786751399184e-05,0.02233957637101412,psnr_sr_rgb_sh0,30.256109081386498,30.256109081386498,30.39364800106474,28.411482217395942,28.491558444822328,0.8622507119178772,0.8190449512004853,val
2026-03-12 06:24:19,s1_fp32,537,3.217524208023431e-05,0.02257245862856507,psnr_sr_rgb_sh0,30.25612269651539,30.25612269651539,30.39367152893728,28.411482217395942,28.491558444822328,0.8622507321834564,0.8190449512004853,val
2026-03-12 06:24:59,s1_fp32,538,3.115653153892761e-05,0.02279782511293888,psnr_sr_rgb_sh0,30.256207110390722,30.256207110390722,30.39374766071801,28.411482217395942,28.491558444822328,0.8622499424219131,0.8190449512004853,val
2026-03-12 06:25:40,s1_fp32,539,3.0153689607045842e-05,0.022216184027493,psnr_sr_rgb_sh0,30.256246298461246,30.256246298461246,30.39378457984089,28.411482217395942,28.491558444822328,0.8622506880760192,0.8190449512004853,val
2026-03-12 06:26:21,s1_fp32,540,2.9166750227062387e-05,0.022083384692668916,psnr_sr_rgb_sh0,30.256279605872045,30.256279605872045,30.39381239712527,28.411482217395942,28.491558444822328,0.8622511100769042,0.8190449512004853,val
2026-03-12 06:27:02,s1_fp32,541,2.8195746803208243e-05,0.02299123328179121,psnr_sr_rgb_sh0,30.25628500639656,30.25628500639656,30.393829851312667,28.411482217395942,28.491558444822328,0.8622499823570251,0.8190449512004853,val
2026-03-12 06:27:43,s1_fp32,542,2.724071220034158e-05,0.02209148935973644,psnr_sr_rgb_sh0,30.256204558417565,30.256204558417565,30.393722126130086,28.411482217395942,28.491558444822328,0.8622467708587647,0.8190449512004853,val
2026-03-12 06:28:24,s1_fp32,543,2.63016787428354e-05,0.02267454432323575,psnr_sr_rgb_sh0,30.256268216401836,30.256268216401836,30.393762742011276,28.411482217395942,28.491558444822328,0.8622475689649582,0.8190449512004853,val
2026-03-12 06:29:05,s1_fp32,544,2.537867821348305e-05,0.02253462389111519,psnr_sr_rgb_sh0,30.256281089767548,30.256281089767548,30.39376648464267,28.411482217395942,28.491558444822328,0.8622481900453568,0.8190449512004853,val
2026-03-12 06:29:46,s1_fp32,545,2.4471741852423235e-05,0.022109530549496412,psnr_sr_rgb_sh0,30.25627729695135,30.25627729695135,30.393752966291398,28.411482217395942,28.491558444822328,0.86224873483181,0.8190449512004853,val
2026-03-12 06:30:27,s1_fp32,546,2.3580900356081904e-05,0.02254963744431734,psnr_sr_rgb_sh0,30.256333435398073,30.256333435398073,30.393796938465176,28.411482217395942,28.491558444822328,0.8622516733407974,0.8190449512004853,val
2026-03-12 06:31:08,s1_fp32,547,2.2706183876134045e-05,0.0218106128834188,psnr_sr_rgb_sh0,30.256326520162673,30.256326520162673,30.39379045197568,28.411482217395942,28.491558444822328,0.8622527867555618,0.8190449512004853,val
2026-03-12 06:31:49,s1_fp32,548,2.1847622018482283e-05,0.022474343106150627,psnr_sr_rgb_sh0,30.256393374506448,30.256393374506448,30.393836964590534,28.411482217395942,28.491558444822328,0.862254393696785,0.8190449512004853,val
2026-03-12 06:32:30,s1_fp32,549,2.100524384225555e-05,0.022518590204417707,psnr_sr_rgb_sh0,30.256428072774106,30.256428072774106,30.39383240730241,28.411482217395942,28.491558444822328,0.8622600829601288,0.8190449512004853,val
2026-03-12 06:33:10,s1_fp32,550,2.0179077858825447e-05,0.022518922202289106,psnr_sr_rgb_sh0,30.25653665964285,30.25653665964285,30.393958071312905,28.411482217395942,28.491558444822328,0.86226005256176,0.8190449512004853,val
2026-03-12 06:33:51,s1_fp32,551,1.9369152030840554e-05,0.02260731566697359,psnr_sr_rgb_sh0,30.256525287321697,30.256525287321697,30.393954024313047,28.411482217395942,28.491558444822328,0.8622589355707169,0.8190449512004853,val
2026-03-12 06:34:33,s1_fp32,552,1.8575493771281205e-05,0.022151787057518958,psnr_sr_rgb_sh0,30.256700462227958,30.256700462227958,30.394137258116064,28.411482217395942,28.491558444822328,0.8622662454843522,0.8190449512004853,val
2026-03-12 06:35:13,s1_fp32,553,1.779812994253055e-05,0.022578829322010278,psnr_sr_rgb_sh0,30.256710281887546,30.256710281887546,30.394157580703627,28.411482217395942,28.491558444822328,0.8622640180587768,0.8190449512004853,val
2026-03-12 06:35:54,s1_fp32,554,1.70370868554659e-05,0.02194517806172371,psnr_sr_rgb_sh0,30.25671591243988,30.25671591243988,30.394167481879794,28.411482217395942,28.491558444822328,0.8622610634565353,0.8190449512004853,val
2026-03-12 06:36:35,s1_fp32,555,1.6292390268568102e-05,0.022637452837079762,psnr_sr_rgb_sh0,30.256784186299704,30.256784186299704,30.394222010039,28.411482217395942,28.491558444822328,0.8622626787424088,0.8190449512004853,val
2026-03-12 06:37:15,s1_fp32,556,1.556406538704963e-05,0.02316437704488635,psnr_sr_rgb_sh0,30.25684340812753,30.25684340812753,30.39427153485125,28.411482217395942,28.491558444822328,0.862261614203453,0.8190449512004853,val
2026-03-12 06:37:57,s1_fp32,557,1.4852136862001764e-05,0.02274841420352459,psnr_sr_rgb_sh0,30.25686284301248,30.25686284301248,30.394273881708358,28.411482217395942,28.491558444822328,0.8622615444660187,0.8190449512004853,val
2026-03-12 06:38:38,s1_fp32,558,1.4156628789559923e-05,0.022425825837999583,psnr_sr_rgb_sh0,30.25687627790986,30.25687627790986,30.394299609018915,28.411482217395942,28.491558444822328,0.8622614496946335,0.8190449512004853,val
2026-03-12 06:39:18,s1_fp32,559,1.3477564710088097e-05,0.022224187720566987,psnr_sr_rgb_sh0,30.256905047673218,30.256905047673218,30.394322963216915,28.411482217395942,28.491558444822328,0.8622637069225312,0.8190449512004853,val
2026-03-12 06:39:59,s1_fp32,560,1.2814967607382432e-05,0.02212807856500149,psnr_sr_rgb_sh0,30.256897272672436,30.256897272672436,30.39432055872543,28.411482217395942,28.491558444822328,0.8622661733627319,0.8190449512004853,val
